,alignment,decay_a,decay_b,decay_c,full path,height,jaw,position,spike,collimator_type,beam_type,beam_state
14,1522715927_TCSG.4R3.B1_Align_features,4.229390073811042,0.15043951780422554,3.8333864919185134,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522715927_TCSG.4R3.B1_Align_features,3.374719626168224,1,3.6012865277149166,1,TCSG,PROTON,I
15,1522708933_TCP.D6L7.B1_Align_features,6.997112923566277,0.05213437021152906,2.3403239011776558,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522708933_TCP.D6L7.B1_Align_features,7.030555555555555,1,3.3336576859102482,1,TCP,PROTON,I
16,1522710848_TCP.B6R7.B2_Align_features,2.2821671068235663,0.8945605350821344,3.711853967414292,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522710848_TCP.B6R7.B2_Align_features,1.2937386363636376,0,20.28250818990943,0,TCP,PROTON,I
17,1522717700_TCP.D6L7.B1_Align_features,18.786182530530784,0.04877644190391131,14.630142582908482,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522717700_TCP.D6L7.B1_Align_features,28.559534883720932,0,2.3679552610235493,1,TCP,PROTON,I
18,1522820771_TCP.C6L7.B1_Align_features,1.7532269126294309,0.050337365111241365,1.3952676687877985,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522820771_TCP.C6L7.B1_Align_features,0.9668074866310156,0,4.035194326166423,0,TCP,PROTON,I
19,1522820771_TCP.C6L7.B1_Align_features,1.7532269126294309,0.050337365111241365,1.3952676687877985,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522820771_TCP.C6L7.B1_Align_features,0.9668074866310156,1,4.035194326166423,0,TCP,PROTON,I
20,1522699397_TCP.C6R7.B2_Align_features,1.4561580099686586,0.04828680736911625,1.136218200548734,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522699397_TCP.C6R7.B2_Align_features,1.9198765432098768,0,4.568976831523498,0,TCP,PROTON,I
21,1522708381_TCP.D6L7.B1_Align_features,1.814685199223614,0.06323471482493054,0.7087856459294305,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522708381_TCP.D6L7.B1_Align_features,3.0804155844155843,0,4.7557537225584685,0,TCP,PROTON,I
22,1522708381_TCP.D6L7.B1_Align_features,1.814685199223614,0.06323471482493054,0.7087856459294305,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522708381_TCP.D6L7.B1_Align_features,3.0804155844155843,1,4.43826251437654,0,TCP,PROTON,I
23,1522890722_TCP.C6R7.B2_Align_features,2.23883779103418,1.2777911907100274,2.857080716248008,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522890722_TCP.C6R7.B2_Align_features,2.3216266666666683,0,4.6381802051483705,0,TCP,PROTON,I
24,1522890722_TCP.C6R7.B2_Align_features,2.23883779103418,1.2777911907100274,2.857080716248008,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522890722_TCP.C6R7.B2_Align_features,2.3216266666666683,1,4.022619251995964,0,TCP,PROTON,I
25,1522717291_TCTPV.4L5.B1_Align_features,12.62065609098136,0.1520325891152216,0.8104035806131193,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522717291_TCTPV.4L5.B1_Align_features,1.9880625000000005,1,3.5137778265579023,0,TCTPV,PROTON,I
26,1522857524_TCSG.D4R7.B2_Align_features,37.63836659355157,0.5274686565081688,1.5938811523542775,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522857524_TCSG.D4R7.B2_Align_features,38.669752808988754,1,3.365865386532912,1,TCSG,PROTON,I
27,1522709684_TCP.B6L7.B1_Align_features,6.063487228820852,0.07892883675321974,5.955621214949784,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522709684_TCP.B6L7.B1_Align_features,4.171103896103896,0,4.167803973203642,1,TCP,PROTON,I
28,1522709684_TCP.B6L7.B1_Align_features,6.063487228820852,0.07892883675321974,5.955621214949784,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522709684_TCP.B6L7.B1_Align_features,4.171103896103896,1,4.167803973203642,1,TCP,PROTON,I
29,1522711362_TCSG.D5L7.B2_Align_features,0.5751875001889029,24.57927316929668,0.3798124998110972,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522711362_TCSG.D5L7.B2_Align_features,0.5816725663716811,0,7.035091090636812,0,TCSG,PROTON,I
30,1522711362_TCSG.D5L7.B2_Align_features,0.5751875001889029,24.57927316929668,0.3798124998110972,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522711362_TCSG.D5L7.B2_Align_features,0.5816725663716811,1,7.035091090636812,0,TCSG,PROTON,I
31,1522880198_TCP.C6R7.B2_Align_features,31.964150327106157,0.3548168599462773,5.227481968810751,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522880198_TCP.C6R7.B2_Align_features,37.00072826086957,0,5.153533561275968,1,TCP,PROTON,I
32,1522700064_TCTPV.4R1.B2_Align_features,39.52218264158019,0.05809431925485041,5.134511419597957,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522700064_TCTPV.4R1.B2_Align_features,43.53282051282052,1,20.951282087049684,1,TCTPV,PROTON,I
33,1522707776_TCP.C6L7.B1_Align_features,2.2319372734415888,0.23386347137080415,0.6563920388541453,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522707776_TCP.C6L7.B1_Align_features,2.4244810126582284,0,4.8575325063804335,0,TCP,PROTON,I
34,1522889920_TCP.C6L7.B1_Align_features,386.75063461480113,0.31626726594489724,20.101724031239133,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522889920_TCP.C6L7.B1_Align_features,437.49123595505614,1,3.0359578164877705,1,TCP,PROTON,I
35,1522717415_TCLA.A5R3.B1_Align_features,0.4460739781878804,0.05297730226262328,0.7132121039128765,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522717415_TCLA.A5R3.B1_Align_features,-0.10716666666666684,0,3.935229012076696,0,TCLA,PROTON,I
36,1522717415_TCLA.A5R3.B1_Align_features,0.4460739781878804,0.05297730226262328,0.7132121039128765,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522717415_TCLA.A5R3.B1_Align_features,-0.10716666666666684,1,3.5646469078004155,0,TCLA,PROTON,I
37,1522818658_TCP.B6L7.B1_Align_features,4.03463026407402,0.05596842688961349,6.538090922925464,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522818658_TCP.B6L7.B1_Align_features,3.008220000000001,0,4.7276582382608465,0,TCP,PROTON,I
38,1522818658_TCP.B6L7.B1_Align_features,4.03463026407402,0.05596842688961349,6.538090922925464,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522818658_TCP.B6L7.B1_Align_features,3.008220000000001,1,4.7276582382608465,0,TCP,PROTON,I
39,1522857454_TCLA.C6L7.B2_Align_features,0.3666164700850552,5.043139869867688,0.4073906638919592,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522857454_TCLA.C6L7.B2_Align_features,0.23844736842105266,0,10.65740965646728,0,TCLA,PROTON,I
40,1522857454_TCLA.C6L7.B2_Align_features,0.3666164700850552,5.043139869867688,0.4073906638919592,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522857454_TCLA.C6L7.B2_Align_features,0.23844736842105266,1,10.65740965646728,0,TCLA,PROTON,I
41,1522890350_TCSG.E5R7.B1_Align_features,9.707340413652286,0.3036191600046542,2.171883127308034,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522890350_TCSG.E5R7.B1_Align_features,9.683623762376238,0,4.243261411618357,1,TCSG,PROTON,I
42,1522890350_TCSG.E5R7.B1_Align_features,9.707340413652286,0.3036191600046542,2.171883127308034,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522890350_TCSG.E5R7.B1_Align_features,9.683623762376238,1,4.243261411618357,1,TCSG,PROTON,I
43,1522710076_TCP.C6R7.B2_Align_features,3.0259645561312563,1.857376511222518,2.2382089514852126,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522710076_TCP.C6R7.B2_Align_features,1.8582666666666663,1,2.6053975226450734,0,TCP,PROTON,I
44,1522831718_TCP.C6L7.B1_Align_features,3685.790150652461,0.5326500911974172,53.51514256231019,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522831718_TCP.C6L7.B1_Align_features,3469.519108910891,0,3.050300924282201,1,TCP,PROTON,I
45,1522708417_TCP.D6L7.B1_Align_features,0.4460636387194128,0.038678412879771466,0.8022615098772509,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522708417_TCP.D6L7.B1_Align_features,0.25689230769230803,0,4.385347313012885,0,TCP,PROTON,I
46,1522817962_TCP.C6L7.B1_Align_features,7.701239820615051,0.2905595860549126,1.0037331400917693,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522817962_TCP.C6L7.B1_Align_features,8.759730769230769,0,5.526877536787187,1,TCP,PROTON,I
47,1522821016_TCP.C6L7.B1_Align_features,11.125745389309854,0.4724526338975787,2.0955231063007225,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522821016_TCP.C6L7.B1_Align_features,10.47214285714286,1,3.1363595710487835,1,TCP,PROTON,I
48,1522709199_TCTPV.4L1.B1_Align_features,2.543872339509368,21.76522044286569,0.35212766013587,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522709199_TCTPV.4L1.B1_Align_features,2.565409638554217,0,10.492492664040956,0,TCTPV,PROTON,I
49,1522709199_TCTPV.4L1.B1_Align_features,2.543872339509368,21.76522044286569,0.35212766013587,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522709199_TCTPV.4L1.B1_Align_features,2.565409638554217,1,10.492492664040956,0,TCTPV,PROTON,I
50,1522857192_TCLA.A7L7.B2_Align_features,127.82101084763585,1.0303196175459508,2.2465011234314827,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522857192_TCLA.A7L7.B2_Align_features,132.25878823529408,1,2.7072892790907432,1,TCLA,PROTON,I
51,1522709472_TCLA.C6R7.B1_Align_features,3052.907735469655,2.5201206677352173e-06,-3046.480116688113,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522709472_TCLA.C6R7.B1_Align_features,2.566909090909091,1,1.5094049290443454,0,TCLA,PROTON,I
52,1522715289_TCTPH.4L5.B1_Align_features,2.866733333333334,39.99976670530867,1.8392666666666664,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522715289_TCTPH.4L5.B1_Align_features,2.2623908045977017,0,0.08954262309589109,0,TCTPH,PROTON,I
53,1522715289_TCTPH.4L5.B1_Align_features,2.866733333333334,39.99976670530867,1.8392666666666664,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522715289_TCTPH.4L5.B1_Align_features,2.2623908045977017,1,6.093611140157219,0,TCTPH,PROTON,I
54,1522716561_TCSG.6R7.B1_Align_features,3.0890012554215573,0.15917380740013692,2.9281027503004378,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522716561_TCSG.6R7.B1_Align_features,-3.6332439024390206,0,3.069746181936169,0,TCSG,PROTON,I
55,1522716561_TCSG.6R7.B1_Align_features,3.0890012554215573,0.15917380740013692,2.9281027503004378,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522716561_TCSG.6R7.B1_Align_features,-3.6332439024390206,1,3.540526583787725,0,TCSG,PROTON,I
56,1522708943_TCLA.A5R3.B1_Align_features,1.2563499668196698,1.4181877169444672,1.825595744711308,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522708943_TCLA.A5R3.B1_Align_features,2.0168160919540234,0,3.6969976593276583,0,TCLA,PROTON,I
57,1522708943_TCLA.A5R3.B1_Align_features,1.2563499668196698,1.4181877169444672,1.825595744711308,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522708943_TCLA.A5R3.B1_Align_features,2.0168160919540234,1,3.6969976593276583,0,TCLA,PROTON,I
58,1522849833_TCP.C6L7.B1_Align_features,34.79090892864042,0.1833468615195585,5.097089566075024,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522849833_TCP.C6L7.B1_Align_features,37.055839506172845,1,4.8336273267230485,1,TCP,PROTON,I
59,1522718613_TCP.D6L7.B1_Align_features,17.04956012048049,0.1051311557520912,6.537701654339862,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522718613_TCP.D6L7.B1_Align_features,20.832506493506497,0,2.024006452159793,1,TCP,PROTON,I
60,1522718613_TCP.D6L7.B1_Align_features,17.04956012048049,0.1051311557520912,6.537701654339862,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522718613_TCP.D6L7.B1_Align_features,20.832506493506497,1,1.871875248239286,1,TCP,PROTON,I
61,1522716906_TCP.D6L7.B1_Align_features,3.7519413511596786,0.1342077661373416,0.7782069569794205,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522716906_TCP.D6L7.B1_Align_features,3.351636363636364,0,4.339046511819688,0,TCP,PROTON,I
62,1522716906_TCP.D6L7.B1_Align_features,3.7519413511596786,0.1342077661373416,0.7782069569794205,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522716906_TCP.D6L7.B1_Align_features,3.351636363636364,1,4.02155530363776,0,TCP,PROTON,I
63,1522849849_TCP.C6R7.B2_Align_features,9.033866878452027,0.9912465141775342,0.7440319647550535,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522849849_TCP.C6R7.B2_Align_features,9.2741375,1,2.796269136025664,1,TCP,PROTON,I
64,1522857398_TCP.D6R7.B2_Align_features,7.953407434891317,0.4298274670071176,0.4663428005333156,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522857398_TCP.D6R7.B2_Align_features,7.572602409638554,0,4.815196514644828,1,TCP,PROTON,I
65,1522710255_TCTPH.4R8.B2_Align_features,9.231396093055784,1.8156062671422049,1.9613521919061967,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522710255_TCTPH.4R8.B2_Align_features,6.518097826086955,0,2.253845180371745,1,TCTPH,PROTON,I
66,1522709179_TCTPV.4L1.B1_Align_features,1.857780488590224,35.522044584837154,0.3642195114097767,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522709179_TCTPV.4L1.B1_Align_features,1.8934842105263157,0,12.328849545385795,0,TCTPV,PROTON,I
67,1522709179_TCTPV.4L1.B1_Align_features,1.857780488590224,35.522044584837154,0.3642195114097767,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522709179_TCTPV.4L1.B1_Align_features,1.8934842105263157,1,12.328849545385795,0,TCTPV,PROTON,I
68,1522717643_TCTPV.4L2.B1_Align_features,8.377197694313864,0.27822686102103256,2.1819325461641985,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522717643_TCTPV.4L2.B1_Align_features,4.034025974025973,0,0.8653306538430516,0,TCTPV,PROTON,I
69,1522717643_TCTPV.4L2.B1_Align_features,8.377197694313864,0.27822686102103256,2.1819325461641985,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522717643_TCTPV.4L2.B1_Align_features,4.034025974025973,1,4.3801788766694685,1,TCTPV,PROTON,I
70,1522818797_TCSG.B5L7.B1_Align_features,16.109552634109185,0.07881451543930708,6.068292905587487,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522818797_TCSG.B5L7.B1_Align_features,19.21120253164557,1,3.2828611728521317,1,TCSG,PROTON,I
71,1522831334_TCSP.A4R6.B1_Align_features,10.035690924728431,1.092708226115087,3.892729785852517,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522831334_TCSP.A4R6.B1_Align_features,10.466521739130435,1,3.1660204324751984,1,TCSP,PROTON,I
72,1522714940_TCP.C6L7.B1_Align_features,4.09202546216344,0.6101072843115798,1.7601783548368828,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522714940_TCP.C6L7.B1_Align_features,2.4233978494623654,0,4.0925667573441435,0,TCP,PROTON,I
73,1522820986_TCP.C6L7.B1_Align_features,2.383686800422897,0.9567734266674606,1.2495009824620071,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522820986_TCP.C6L7.B1_Align_features,2.4378034188034183,0,3.84395288890735,0,TCP,PROTON,I
74,1522820986_TCP.C6L7.B1_Align_features,2.383686800422897,0.9567734266674606,1.2495009824620071,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522820986_TCP.C6L7.B1_Align_features,2.4378034188034183,1,3.84395288890735,0,TCP,PROTON,I
75,1522849594_TCSG.D4R7.B2_Align_features,6.903790542525103,0.6015420566824882,0.9828842418412308,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522849594_TCSG.D4R7.B2_Align_features,6.900606382978723,0,3.2267800399819646,1,TCSG,PROTON,I
76,1522709238_TCTPV.4L1.B1_Align_features,3.9275300274177702,2.639625602936557,1.865581745269655,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522709238_TCTPV.4L1.B1_Align_features,4.693591836734695,0,4.901502753924143,1,TCTPV,PROTON,I
77,1522709238_TCTPV.4L1.B1_Align_features,3.9275300274177702,2.639625602936557,1.865581745269655,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522709238_TCTPV.4L1.B1_Align_features,4.693591836734695,1,4.901502753924143,1,TCTPV,PROTON,I
78,1522890338_TCP.B6L7.B1_Align_features,6.302396710750907,0.7674690169289492,4.364133747606814,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522890338_TCP.B6L7.B1_Align_features,5.971795180722892,0,5.276202316145182,1,TCP,PROTON,I
79,1522715310_TCTPH.4L5.B1_Align_features,5.53329512970612,0.9375254906716372,2.049388458806186,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522715310_TCTPH.4L5.B1_Align_features,4.761116883116884,0,0.04241492672963262,1,TCTPH,PROTON,I
80,1522856700_TCP.C6R7.B2_Align_features,9.56295725174258,0.4477254455834217,0.9134624531421324,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522856700_TCP.C6R7.B2_Align_features,9.486096385542167,1,4.070337155341112,1,TCP,PROTON,I
81,1522889933_TCSG.B4L7.B1_Align_features,258.83950930819327,0.27966370968699056,12.743215515278735,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522889933_TCSG.B4L7.B1_Align_features,259.5716962025316,0,4.251301113515021,1,TCSG,PROTON,I
82,1522880974_TCP.C6R7.B2_Align_features,4.75658035760465,0.17340022735595068,3.6035819609782314,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522880974_TCP.C6R7.B2_Align_features,4.842258426966295,0,6.260588918883397,0,TCP,PROTON,I
83,1522880974_TCP.C6R7.B2_Align_features,4.75658035760465,0.17340022735595068,3.6035819609782314,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522880974_TCP.C6R7.B2_Align_features,4.842258426966295,1,5.730920191752257,0,TCP,PROTON,I
84,1522711055_TCP.B6R7.B2_Align_features,5.152133970068835,1.6909459909631108,3.752636327974889,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522711055_TCP.B6R7.B2_Align_features,5.157016393442624,1,18.42276167624727,0,TCP,PROTON,I
85,1522849574_TCSG.D4R7.B2_Align_features,1.6601728164282634,18.266285673534558,0.8738271621465383,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522849574_TCSG.D4R7.B2_Align_features,1.6973020833333332,0,13.574729823372405,0,TCSG,PROTON,I
86,1522849574_TCSG.D4R7.B2_Align_features,1.6601728164282634,18.266285673534558,0.8738271621465383,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522849574_TCSG.D4R7.B2_Align_features,1.6973020833333332,1,13.574729823372405,0,TCSG,PROTON,I
87,1522880899_TCP.C6L7.B1_Align_features,2.626690052555358,0.3854562708930899,0.6110525765592083,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522880899_TCP.C6L7.B1_Align_features,2.5410963855421693,0,28.900592069422974,0,TCP,PROTON,I
88,1522880899_TCP.C6L7.B1_Align_features,2.626690052555358,0.3854562708930899,0.6110525765592083,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522880899_TCP.C6L7.B1_Align_features,2.5410963855421693,1,25.346943358251767,0,TCP,PROTON,I
89,1522710425_TCTPH.4R1.B2_Align_features,60.90462665915383,52.19258024572486,5.884373333253349,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522710425_TCTPH.4R1.B2_Align_features,60.21119607843137,0,0.927158862704096,1,TCTPH,PROTON,I
90,1522815864_TCP.C6L7.B1_Align_features,3.450278071503261,0.43010196653336985,0.9476231545777092,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522815864_TCP.C6L7.B1_Align_features,2.9307380952380955,0,6.440055399699256,0,TCP,PROTON,I
